,user_id,score,date,store,review_title,review_contents
571,wldu****,5,21.01.14.,애플 공식 브랜드스토어,잘 사용하고 있습니다!,잘 사용하고 있습니다!
572,hwah****,4,21.01.22.,애플 공식 브랜드스토어,배송이 빠르고 좋아요,배송이 빠르고 좋아요
573,zzuk****,5,21.01.08.,애플 공식 브랜드스토어,매우만족합니다~~~,매우만족합니다~~~
574,im34****,5,21.05.12.,윌리스애플공인판매점,감사합니다~~~~~^^,감사합니다~~~~~^^
575,lsy9****,5,21.01.12.,애플 공식 브랜드스토어,너무 가볍고 너무 이뻐요!!,너무 가볍고 너무 이뻐요!!
576,ieun****,5,21.04.22.,애플 공식 브랜드스토어,너무 이뻐요 약간 노란끼 섞인 화이트 이지만 이게 또 다른 력이 있습니다. 너무 만족합니다,너무 이뻐요 약간 노란끼 섞인 화이트 이지만 이게 또 다른 력이 있습니다. 너무 만족합니다
577,lhs4****,5,21.01.29.,애플 공식 브랜드스토어,배송 빠르고 잘 받았습니다 감사합니다,배송 빠르고 잘 받았습니다 감사합니다
578,dlat****,5,20.12.31.,애플 공식 브랜드스토어,화이트 재고없다고뜨면 그 담날 아침이나 12시정도에 보면 입고되어있으니 조금 기다렸다가 구매하세여!!!! 포인트도 많이 주셔서 조읍니다~~,화이트 재고없다고뜨면 그 담날 아침이나 12시정도에 보면 입고되어있으니 조금 기다렸다가 구매하세여!!!! 포인트도 많이 주셔서 조읍니다~~
579,lh79****,5,21.01.03.,애플 공식 브랜드스토어,화이트 재고가 없고 계속 기다리기 그래서 고민하다 블루 질렀어요. 굉장히 만족스럽네요. 따로 기기 문제나 하자가 있는거는 모르겠고 잘쓰고 있어요~,화이트 재고가 없고 계속 기다리기 그래서 고민하다 블루 질렀어요. 굉장히 만족스럽네요. 따로 기기 문제나 하자가 있는거는 모르겠고 잘쓰고 있어요~
580,with****,4,21.01.01.,애플 공식 브랜드스토어,소재가 손에 착착 붙진 않아서 미끄럽다고 하네요. 떨어뜨릴 위험이 있어보인다는ㅎㅎ 그래도 튼튼하고 가벼우니 좋습니다.,소재가 손에 착착 붙진 않아서 미끄럽다고 하네요. 떨어뜨릴 위험이 있어보인다는ㅎㅎ 그래도 튼튼하고 가벼우니 좋습니다.
581,newt****,5,21.05.10.,시온스토어,아이폰은 처음 사용하는데 디테일이 다르네요아재라 처음엔 익숙하지 않았는데 잘 쓰고 있습니다😊😊😊,아이폰은 처음 사용하는데 디테일이 다르네요아재라 처음엔 익숙하지 않았는데 잘 쓰고 있습니다😊😊😊
582,minj****,5,21.01.09.,애플 공식 브랜드스토어,아이폰12 생각보다 커서 미니를 샀어야했나 후회했지만 지금은 잘 쓰고 있어요!! 쓰다보니 적응되고 역시 좋습니당!,아이폰12 생각보다 커서 미니를 샀어야했나 후회했지만 지금은 잘 쓰고 있어요!! 쓰다보니 적응되고 역시 좋습니당!
583,skdm****,5,21.01.03.,애플 공식 브랜드스토어,급하게사서 할인은 못받았지만 공식스토어라서 샀어염! 화요일 오후3시에 주문해서 목요일 3~4시 사이에 받았급니다!! 불량도 안왔어요! 좋아요 예뻐용!,급하게사서 할인은 못받았지만 공식스토어라서 샀어염! 화요일 오후3시에 주문해서 목요일 3~4시 사이에 받았급니다!! 불량도 안왔어요! 좋아요 예뻐용!
584,nsfo****,5,21.04.28.,애플 공식 브랜드스토어,잘쓰고 있습니다~ 다른 부수적인것 같이 구매 할 것을 이라는 후회가 ㅜㅜ,잘쓰고 있습니다~ 다른 부수적인것 같이 구매 할 것을 이라는 후회가 ㅜㅜ
585,tngu****,5,21.01.03.,애플 공식 브랜드스토어,옵션중에 투명케이스 안하구 다른 필름많이 들어있는걸로했는데..결국 케이스 낄거니까 안쓰게되더라구요! 참고하세요,옵션중에 투명케이스 안하구 다른 필름많이 들어있는걸로했는데..결국 케이스 낄거니까 안쓰게되더라구요! 참고하세요
586,wjsr****,5,21.05.12.,애플 공식 브랜드스토어,배송이 빠르네요!!,배송이 빠르네요!!
587,cris****,3,21.01.03.,애플 공식 브랜드스토어,뽑기를잘못해서 스크래치가 있어서 수리센터가서 교환했네요 ;;,뽑기를잘못해서 스크래치가 있어서 수리센터가서 교환했네요 ;;
588,sjy0****,5,21.04.22.,시온스토어,이것저것 작성할 것 없이 유심칩만 갈아서 쓰니까 정말 편해요,이것저것 작성할 것 없이 유심칩만 갈아서 쓰니까 정말 편해요
589,unte****,5,20.12.31.,애플 공식 브랜드스토어,"아이폰 매우좋네영 이상도없고, 배송은 좀 느렸으나 그정도는!","아이폰 매우좋네영 이상도없고, 배송은 좀 느렸으나 그정도는!"
590,wjd*****,5,21.04.29.,위메프,"배송도 하루만에 받았고요, 안전하게 와서 잘 쓰고 있습니다~","배송도 하루만에 받았고요, 안전하게 와서 잘 쓰고 있습니다~"
591,kerr****,5,20.12.31.,애플 공식 브랜드스토어,화이트 뜰때까지 계속 기다리다가 화요일 저녁에 떠서 바로 구매하게 되었어요. 구매하고 하루만에 배송 오고요. 기다린만큼 너무 만족하고 좋아요,화이트 뜰때까지 계속 기다리다가 화요일 저녁에 떠서 바로 구매하게 되었어요. 구매하고 하루만에 배송 오고요. 기다린만큼 너무 만족하고 좋아요
592,boym****,5,21.01.02.,애플 공식 브랜드스토어,잘 모르게쒀여 처음 써보는 아이폰인데 사양은 좋게쬬,잘 모르게쒀여 처음 써보는 아이폰인데 사양은 좋게쬬
593,kiz*****,5,21.05.04.,위메프,완전고급짐 완전맘에듦,완전고급짐 완전맘에듦
594,mini****,5,21.01.03.,애플 공식 브랜드스토어,그립감 너무 좋네요 !!! 역시 화이트 넘 이쁩니당 ~~,그립감 너무 좋네요 !!! 역시 화이트 넘 이쁩니당 ~~
595,x_da****,5,21.01.03.,애플 공식 브랜드스토어,배송도 빠르고 좋은 제품 살 수 있어서 넘 좋아요,배송도 빠르고 좋은 제품 살 수 있어서 넘 좋아요
596,wntk****,5,21.01.07.,애플 공식 브랜드스토어,적당한 배송 및 포장 만족합니다! 기분이가 좋당,적당한 배송 및 포장 만족합니다! 기분이가 좋당
597,bong****,5,21.01.08.,프리스비애플프리미엄리셀러,조카선물로 샀는데 너무 이쁘고 서비스로 필름도.. .ㅠ 감동 너무 좋았습니다. 배송은...색상이 구하기 힘드니깐 인정. 안전하게  잘받았습니다,조카선물로 샀는데 너무 이쁘고 서비스로 필름도.. .ㅠ 감동 너무 좋았습니다. 배송은...색상이 구하기 힘드니깐 인정. 안전하게  잘받았습니다
598,jeun****,5,21.01.08.,애플 공식 브랜드스토어,배송도빠르고 좋은제품이라 행복했습니당,배송도빠르고 좋은제품이라 행복했습니당
599,mari****,5,21.01.04.,애플 공식 브랜드스토어,너무 좋은 상품 받아서 대만족입니다!! ^^,너무 좋은 상품 받아서 대만족입니다!! ^^
600,qhgp****,5,20.12.31.,애플 공식 브랜드스토어,어디한 곳 이상한데 없이 아주 잘왔어용,어디한 곳 이상한데 없이 아주 잘왔어용
601,akfz****,5,21.01.01.,애플 공식 브랜드스토어,배송도 빠르고 포장도잘되서왔어요,배송도 빠르고 포장도잘되서왔어요
602,pn10****,5,21.01.05.,애플 공식 브랜드스토어,잘받았습니다 너무좋네여 잘쓸게요,잘받았습니다 너무좋네여 잘쓸게요
603,ohmi****,5,21.01.05.,애플 공식 브랜드스토어,배송이 빠르고 안전하게 잘 왔어요,배송이 빠르고 안전하게 잘 왔어요
604,ddal****,5,21.01.09.,애플 공식 브랜드스토어,품절이었는데...  배송 빨리왔네요,품절이었는데...  배송 빨리왔네요
605,tax3****,5,21.04.29.,에이샵애플공인판매점,역시 아이폰이죠 서진찍기 좋아요,역시 아이폰이죠 서진찍기 좋아요
606,cwoh****,5,21.01.08.,프리스비애플프리미엄리셀러,아이폰12 블랙 실제 보니 이쁘네요,아이폰12 블랙 실제 보니 이쁘네요
607,j*j*****,4,21.01.08.,하이마트쇼핑몰,아이폰 구입은 하이마트가 좋네요,아이폰 구입은 하이마트가 좋네요
608,lllo****,5,21.01.01.,애플 공식 브랜드스토어,연말 바빠사 배송은 3일 걸렸네요,연말 바빠사 배송은 3일 걸렸네요
609,ohzz****,5,21.01.07.,애플 공식 브랜드스토어,역시 아이폰입니다 :) 만족해요~,역시 아이폰입니다 :) 만족해요~
610,skzk****,4,21.01.08.,애플 공식 브랜드스토어,충전기 이어폰 없는게 아쉽네요,충전기 이어폰 없는게 아쉽네요
611,e*d*****,5,21.05.01.,하이마트쇼핑몰,말이  필요 없는  아이폰 12 퍼플,말이  필요 없는  아이폰 12 퍼플
612,k*y*****,5,21.05.01.,하이마트쇼핑몰,배송도 빠르고 포장도 꼼꼼해요,배송도 빠르고 포장도 꼼꼼해요
613,ssar****,5,21.04.19.,애플 공식 브랜드스토어,배송도 빠르고 상품질도 좋네요,배송도 빠르고 상품질도 좋네요
614,jang****,5,21.05.05.,애플 공식 브랜드스토어,배송도 빠르구 잘쓰고 있습니다,배송도 빠르구 잘쓰고 있습니다
615,d*f*****,5,21.05.05.,하이마트쇼핑몰,"어머니 사줬어요. 이상입니다
",어머니 사줬어요. 이상입니다
616,wjdr****,5,21.01.10.,애플 공식 브랜드스토어,기다렸다가 샀습니다 좋네요,기다렸다가 샀습니다 좋네요
617,eumy****,5,21.04.16.,시온스토어,이이폰은 사랑임 존나 이쁨,이이폰은 사랑임 존나 이쁨
618,asdt****,4,21.01.01.,애플 공식 브랜드스토어,배송이 빨라서 좋았어요!!,배송이 빨라서 좋았어요!!
619,s*h*****,5,21.04.18.,하이마트쇼핑몰,좋은 가격에 잘 샀습니다.,좋은 가격에 잘 샀습니다.
620,sau1****,5,21.01.01.,애플 공식 브랜드스토어,넘 예쁘고요 만족합니다,넘 예쁘고요 만족합니다
621,l*e*****,5,21.05.03.,하이마트쇼핑몰,빠르고 안전하게 왔어요,빠르고 안전하게 왔어요
622,iand****,5,21.01.07.,프리스비애플프리미엄리셀러,이빠요 좋아요 잘씀니다,이빠요 좋아요 잘씀니다
623,eyki****,5,21.04.24.,애플 공식 브랜드스토어,아이가 꽤 만족하네요~~~,아이가 꽤 만족하네요~~~
624,bjo4****,5,21.05.02.,프리스비애플프리미엄리셀러,잘 사용하고있어요 ㅎㅎ,잘 사용하고있어요 ㅎㅎ
625,gomo****,5,21.01.01.,애플 공식 브랜드스토어,좋아요 잘쓸게요 ㅎㅎ,좋아요 잘쓸게요 ㅎㅎ
626,ljh9****,5,20.12.31.,애플 공식 브랜드스토어,이쁘네요 깔끔합니다.,이쁘네요 깔끔합니다.
627,nhd7****,4,21.04.21.,애플 공식 브랜드스토어,색상  모두  좋아요,색상  모두  좋아요
628,jija****,5,20.12.31.,애플 공식 브랜드스토어,빨리 배송 됩니다.,빨리 배송 됩니다.
629,0k0k****,5,21.01.04.,애플 공식 브랜드스토어,아이폰12 좋아요오,아이폰12 좋아요오
630,aram****,4,21.01.07.,애플 공식 브랜드스토어,배송이 너무너무 오래 걸렸어요 ㅜ  그래도 폼 자체는 만족합니다.,배송이 너무너무 오래 걸렸어요 ㅜ  그래도 폼 자체는 만족합니다.
631,ilov****,5,21.01.12.,애플 공식 브랜드스토어,기다리고 기다리던 아이폰 화이트!!!!!!!!!!!,기다리고 기다리던 아이폰 화이트!!!!!!!!!!!
632,grac****,5,21.01.08.,애플 공식 브랜드스토어,"배송도 빠르고 액정, 성능 다 하자 없는 양품이 왔어요! 새 폰이랑 잘 지내보려구요 ㅎㅎ","배송도 빠르고 액정, 성능 다 하자 없는 양품이 왔어요! 새 폰이랑 잘 지내보려구요 ㅎㅎ"
633,ehdd****,5,20.12.29.,애플 공식 브랜드스토어,바꾸길 진작 잘했네요 처음에 불량 걸려서 앙츠 매장까지 가서 교환할 땐 좀 짜증났는데 휴대폰은 좋아요,바꾸길 진작 잘했네요 처음에 불량 걸려서 앙츠 매장까지 가서 교환할 땐 좀 짜증났는데 휴대폰은 좋아요
634,mint****,5,21.01.05.,애플 공식 브랜드스토어,조아요오오오 넘 만족하며 쓰고있어요,조아요오오오 넘 만족하며 쓰고있어요
635,eheh****,5,20.12.19.,애플 공식 브랜드스토어,아주 안전하게 배송됫구요 색이 너무 이쁘네요 우연히 재고잇길래 바로 구매햇습니다 만족해요~~,아주 안전하게 배송됫구요 색이 너무 이쁘네요 우연히 재고잇길래 바로 구매햇습니다 만족해요~~
636,junj****,5,20.12.28.,애플 공식 브랜드스토어,배송도 빠르고 화이트 재고 넉넉하게 풀려서 잘 샀습니다. 8쓰다 쓰니 엄청 화면도 크고 좋네용,배송도 빠르고 화이트 재고 넉넉하게 풀려서 잘 샀습니다. 8쓰다 쓰니 엄청 화면도 크고 좋네용
637,ghwl****,5,21.01.02.,애플 공식 브랜드스토어,프로보다 가볍고 얄상해서 프로의 단점도 미니의 단점도 극복한 것 같아요.,프로보다 가볍고 얄상해서 프로의 단점도 미니의 단점도 극복한 것 같아요.
638,soo5****,4,20.12.24.,애플 공식 브랜드스토어,예쁘고 좋아여 옆부분 살짝 찍혀서 왔지만 신경쓸정도는 아니라서 그냥 쓸게요,예쁘고 좋아여 옆부분 살짝 찍혀서 왔지만 신경쓸정도는 아니라서 그냥 쓸게요
639,daso****,5,21.01.01.,프리스비애플프리미엄리셀러,토요일에 시켰는데 화요일에 왔어요. 배송도 빠르고 하자없었어요 짱,토요일에 시켰는데 화요일에 왔어요. 배송도 빠르고 하자없었어요 짱
640,7796****,5,21.01.05.,애플 공식 브랜드스토어,너무예쁘네요 상품 잘쓰고있습니다고마워요 잘쓰겠습니다~~,너무예쁘네요 상품 잘쓰고있습니다고마워요 잘쓰겠습니다~~
641,ksmw****,4,21.04.13.,애플 공식 브랜드스토어,완젼 이뻐용~~~ 아이폰 처음 쓰는데 여기서 자급제로 사서 개통했어용,완젼 이뻐용~~~ 아이폰 처음 쓰는데 여기서 자급제로 사서 개통했어용
642,dani****,5,20.12.27.,애플 공식 브랜드스토어,화이트 선물했는데 넘 이쁘네요~올만에 디자인 갑 아이폰같습니다,화이트 선물했는데 넘 이쁘네요~올만에 디자인 갑 아이폰같습니다
643,tndu****,5,20.12.27.,애플 공식 브랜드스토어,중학교입학하는아이 선물로 사줬어요ㅎ너무좋네요^^ 감사합니다,중학교입학하는아이 선물로 사줬어요ㅎ너무좋네요^^ 감사합니다
644,shan****,5,20.12.29.,애플 공식 브랜드스토어,아이폰 6s 사용하다가 바꿔서 그런지 만족스럽네요. 애플 민트로 구매했어요 색상도 맘에 들어요.,아이폰 6s 사용하다가 바꿔서 그런지 만족스럽네요. 애플 민트로 구매했어요 색상도 맘에 들어요.
645,kyun****,5,20.12.24.,애플 공식 브랜드스토어,실물이 넘 예뻐요! 화이트 품절인데도 기다린 보람이 있습니다~,실물이 넘 예뻐요! 화이트 품절인데도 기다린 보람이 있습니다~
646,alsl****,5,20.12.23.,애플 공식 브랜드스토어,아이폰12 목빠지게 기다리다 받았는데 넘 좋네요~ㅎㅎ행복,아이폰12 목빠지게 기다리다 받았는데 넘 좋네요~ㅎㅎ행복
647,hshs****,5,20.12.23.,애플 공식 브랜드스토어,금욜날 저녁에 주문해서 화욜날 받았어요 ㅎ   화이트  기다린  보람이 있네용 ㅎ  너무 예뻐용 ㅎ,금욜날 저녁에 주문해서 화욜날 받았어요 ㅎ   화이트  기다린  보람이 있네용 ㅎ  너무 예뻐용 ㅎ
648,yyh0****,5,20.12.24.,애플 공식 브랜드스토어,제꺼에 이어 신랑껏도 구매완ㄹㅛ!!블루 너무 이뿐데요!!!,제꺼에 이어 신랑껏도 구매완ㄹㅛ!!블루 너무 이뿐데요!!!
649,dbsl****,5,21.04.02.,애플 공식 브랜드스토어,폰상태도 좋고 OLED 화질도 굳이고 전반적으로 만족합니다,폰상태도 좋고 OLED 화질도 굳이고 전반적으로 만족합니다
650,kcw1****,5,20.12.21.,프리스비애플프리미엄리셀러,다른곳에 없던 128기가 화이트가 여기 있어서 구입했어요,다른곳에 없던 128기가 화이트가 여기 있어서 구입했어요
651,enet****,5,20.12.30.,시온스토어,아이폰 구매해 주었더니 알아서 잘 활용하고 있더라고요,아이폰 구매해 주었더니 알아서 잘 활용하고 있더라고요
652,thum****,5,20.12.26.,애플 공식 브랜드스토어,크리스마스가 껴서  3일만에왔어요.무사히 잘받았음다~!!,크리스마스가 껴서  3일만에왔어요.무사히 잘받았음다~!!
653,jiwo****,5,20.12.28.,프리스비애플프리미엄리셀러,깔끔하고 좋아용!!!베터리는 좀 빨리다는 것 같아요 ㅠㅠ,깔끔하고 좋아용!!!베터리는 좀 빨리다는 것 같아요 ㅠㅠ
654,doka****,4,21.04.04.,프리스비애플프리미엄리셀러,사진 화질이 보통인거 같아요 나머지는 만족이용,사진 화질이 보통인거 같아요 나머지는 만족이용
655,thes****,5,20.12.27.,애플 공식 브랜드스토어,재고 들어오는거 기다리는게 힘들었지만 좋아요,재고 들어오는거 기다리는게 힘들었지만 좋아요
656,allk****,5,20.12.24.,애플 공식 브랜드스토어,아들 초등학교 졸업 선물인데 아주 좋아하네요.,아들 초등학교 졸업 선물인데 아주 좋아하네요.
657,beto****,4,21.01.01.,애플 공식 브랜드스토어,배터리가 생각보다 조루임갬성+ 성능+ 배터리-,배터리가 생각보다 조루임갬성+ 성능+ 배터리-
658,j*w*****,5,21.04.07.,하이마트쇼핑몰,카드할인엄펑한건데도 100만 비싸,카드할인엄펑한건데도 100만 비싸다 근데 조타
659,pma0****,5,21.04.11.,애플 공식 브랜드스토어,배송이 지나 빨랐어요 폰 색상 너무 예쁘네용,배송이 지나 빨랐어요 폰 색상 너무 예쁘네용
660,kgh5****,5,20.12.21.,애플 공식 브랜드스토어,아이폰7 매트블랙에서 이걸로 갈아탔숩니다,아이폰7 매트블랙에서 이걸로 갈아탔숩니다
661,saer****,5,20.12.26.,애플 공식 브랜드스토어,잘 사용하고 있습니다. 7 쓸 때보다 한 손에 약간 더 커서 두 손으로 붙잡고 사용해야해요,잘 사용하고 있습니다. 7 쓸 때보다 한 손에 약간 더 커서 두 손으로 붙잡고 사용해야해요
662,cord****,5,20.12.24.,프리스비애플프리미엄리셀러,너무 이뻐요 화이트! 잘 쓸게요! 만족해요,너무 이뻐요 화이트! 잘 쓸게요! 만족해요
663,amid****,4,20.12.25.,애플 공식 브랜드스토어,너무예쁘고 좋네요비싸서 별4개했슴다,너무예쁘고 좋네요비싸서 별4개했슴다
664,jihy****,5,20.12.21.,애플 공식 브랜드스토어,배송 빠르고 안전하게 잘 도착햇어요,배송 빠르고 안전하게 잘 도착햇어요
665,sswk****,5,20.12.21.,애플 공식 브랜드스토어,블랙 사고 싶었는데 완전 만족해요 ~,블랙 사고 싶었는데 완전 만족해요 ~
666,cool****,5,20.12.19.,프리스비애플프리미엄리셀러,배송빠르고 포장꼼꼼해서 좋앗어요,배송빠르고 포장꼼꼼해서 좋앗어요
667,desi****,5,21.04.22.,애플 공식 브랜드스토어,잘 사용하고 있습니다- 수고하세요.,잘 사용하고 있습니다- 수고하세요.
668,lond****,5,21.04.22.,애플 공식 브랜드스토어,빠른 배송으로 잘 사용하고있네요,빠른 배송으로 잘 사용하고있네요
669,lsh2****,5,20.12.27.,애플 공식 브랜드스토어,배송빠르고 완전 이쁘고 좋아요!!,배송빠르고 완전 이쁘고 좋아요!!
670,clic****,5,20.12.31.,애플 공식 브랜드스토어,마음이 듭니다 가격은 다 똑같지만 ㅎㅎ 구매잘한듯 ㅎㅎ만족하ㅂ니다,마음이 듭니다 가격은 다 똑같지만 ㅎㅎ 구매잘한듯 ㅎㅎ만족하ㅂ니다
671,boo3****,5,20.12.19.,프리스비애플프리미엄리셀러,영롱보스 남편껀데 이뻐여 ㅋㅋ,영롱보스 남편껀데 이뻐여 ㅋㅋ
672,chlt****,4,20.12.29.,애플 공식 브랜드스토어,배송 살짝늦어요 생각보다커요,배송 살짝늦어요 생각보다커요
673,dltm****,5,20.12.27.,애플 공식 브랜드스토어,iPhone 8+ 쓰다가 너무 왔는데 색상이 분홍빛 놀긴하는데 예뻐요 잘 쓸께요,iPhone 8+ 쓰다가 너무 왔는데 색상이 분홍빛 놀긴하는데 예뻐요 잘 쓸께요
674,entk****,4,21.04.08.,애플 공식 브랜드스토어,아이들이 엄청조아라 하네요~,아이들이 엄청조아라 하네요~
675,hidr****,5,20.12.27.,프리스비애플프리미엄리셀러,역시 아이폰이네요 굿입니다,역시 아이폰이네요 굿입니다
676,mink****,5,20.12.29.,프리스비애플프리미엄리셀러,합리적가격에 배송도 빨라요,합리적가격에 배송도 빨라요
677,yklg****,5,20.12.28.,yoons shop,좋습니다. 배송도 빠르너요,좋습니다. 배송도 빠르너요
678,exu0****,5,20.12.30.,애플 공식 브랜드스토어,너무 이뻐서 기절했습니다.,너무 이뻐서 기절했습니다.
679,pele****,5,20.12.30.,애플 공식 브랜드스토어,색깔 이쁘다고 좋아하네요,색깔 이쁘다고 좋아하네요
680,rlax****,5,20.12.20.,애플 공식 브랜드스토어,색도 너무이쁘고 만족해요,색도 너무이쁘고 만족해요
681,gpwl****,5,20.12.27.,애플 공식 브랜드스토어,배송빨라요 포장 꼼꼼해요,배송빨라요 포장 꼼꼼해요
682,benj****,4,21.04.02.,프리스비애플프리미엄리셀러,예쁘네요. 잘 도착했어요~~,예쁘네요. 잘 도착했어요~~
683,seoy****,5,21.04.14.,애플 공식 브랜드스토어,잔고장없이 잘 쓰고있어요,잔고장없이 잘 쓰고있어요
684,alsw****,5,20.12.28.,애플 공식 브랜드스토어,배송은 택배회사에서 늦게 왔어요 오줌 필터는 조정하서 사용했구요 아직까지 이상없습니다이상있을시 연락드릴께요 :) !쌈무그린 이뻐요,배송은 택배회사에서 늦게 왔어요 오줌 필터는 조정하서 사용했구요 아직까지 이상없습니다이상있을시 연락드릴께요 :) !쌈무그린 이뻐요
685,dagi****,5,20.12.24.,애플 공식 브랜드스토어,너무너무 만족합니다. 제조도 11월에 해주신거 주시고 애플은 뽑기운도 많이 중요한데 전 뽑기운이 별로 없는데 이번에는 진짜 좋았나봐요. 화면도 카메라도 다 양품입니다. 너무너무 만,너무너무 만족합니다. 제조도 11월에 해주신거 주시고 애플은 뽑기운도 많이 중요한데 전 뽑기운이 별로 없는데 이번에는 진짜 좋았나봐요. 화면도 카메라도 다 양품입니다. 너무너무 만족합니다.
686,garg****,5,20.12.19.,애플 공식 브랜드스토어,배송빠르고좋습니다 ㅎ,배송빠르고좋습니다 ㅎ
687,j*j*****,5,21.04.17.,하이마트쇼핑몰,좋네요 많이파세요ㅎㅎ,좋네요 많이파세요ㅎㅎ
688,audr****,5,20.12.25.,애플 공식 브랜드스토어,빠르게 배송 받았어요.,빠르게 배송 받았어요.
689,jsu9****,5,20.12.21.,애플 공식 브랜드스토어,기다린만큼 좋습니다.,기다린만큼 좋습니다.
690,hand****,5,20.12.24.,애플 공식 브랜드스토어,폰이 엄청 영롱해요!!!,폰이 엄청 영롱해요!!!
691,9785****,5,21.04.21.,애플 공식 브랜드스토어,생각보다 빨리 옴ㅇㅇ,생각보다 빨리 옴ㅇㅇ
692,hah2****,4,21.04.05.,프리스비애플프리미엄리셀러,갠찮아요 잘쓸가료ㅔ,갠찮아요 잘쓸가료ㅔ
693,cna_****,5,21.04.11.,애플 공식 브랜드스토어,매우 마음에들어요.,매우 마음에들어요.
694,meta****,5,20.12.23.,애플 공식 브랜드스토어,배송 정말 빨라요.,배송 정말 빨라요.
695,mini****,5,21.04.18.,애플 공식 브랜드스토어,벌써 두 달 이상 사용중인데 크게 별 탈 없이 잘 사용하고 있습니다 :) XS보다 가벼운데 화면은 커서 좋습니다!,벌써 두 달 이상 사용중인데 크게 별 탈 없이 잘 사용하고 있습니다 :) XS보다 가벼운데 화면은 커서 좋습니다!
696,k*y*****,5,21.05.13.,하이마트쇼핑몰,감사감사....^^,감사감사....^^
697,woob****,5,20.12.23.,애플 공식 브랜드스토어,금요일 오후에 주문해서 화요일에 받았습니다. 택배도 안전하게 왔습니다! (여러분~ 화이트 + 정품 화이트 실리콘 케이스 꼭 사세요 두번 사세요☺️),금요일 오후에 주문해서 화요일에 받았습니다. 택배도 안전하게 왔습니다! (여러분~ 화이트 + 정품 화이트 실리콘 케이스 꼭 사세요 두번 사세요☺️)
698,ahay****,5,20.12.25.,애플 공식 브랜드스토어,잘받았어요배송도 빨리왔고 제품도 이상없어요,잘받았어요배송도 빨리왔고 제품도 이상없어요
699,buff****,5,20.12.19.,애플 공식 브랜드스토어,이틀만에 왔네요 빠른배송 짱짱이것저것 테스트해봤는데 양품이에요 감사합니다,이틀만에 왔네요 빠른배송 짱짱이것저것 테스트해봤는데 양품이에요 감사합니다
700,dydw****,3,21.01.07.,애플 공식 브랜드스토어,네 좋아요 이틀간에 오네요 좋아요,네 좋아요 이틀간에 오네요 좋아요
701,gong****,5,20.12.16.,애플 공식 브랜드스토어,"선물용으로 구입했습니다. 화이트 색상 재고가 없어서 구하기 힘들었는데, 운좋게 소량입고 했을때 주문성공했네요. 역시 예쁩니다.","선물용으로 구입했습니다. 화이트 색상 재고가 없어서 구하기 힘들었는데, 운좋게 소량입고 했을때 주문성공했네요. 역시 예쁩니다."
702,noye****,5,20.12.07.,애플 공식 브랜드스토어,"너무 만족합니다. 속도, 무게, 디자인에 감성까지..주변에 의견 들어보니 색상은 블랙, 화이트가 가장 이뻐요","너무 만족합니다. 속도, 무게, 디자인에 감성까지..주변에 의견 들어보니 색상은 블랙, 화이트가 가장 이뻐요"
703,gust****,4,20.12.27.,프리스비애플프리미엄리셀러,배송도 빠르게 오고 잘 되네요 ㅎㅎ사진 잘 나와요~,배송도 빠르게 오고 잘 되네요 ㅎㅎ사진 잘 나와요~
704,pyw8****,5,20.12.11.,애플 공식 브랜드스토어,기다리다가 화이트 색상 재고가 풀려서 올해 안에 살 수 있었네요. 적립금도 많이받고 좋아요,기다리다가 화이트 색상 재고가 풀려서 올해 안에 살 수 있었네요. 적립금도 많이받고 좋아요
705,eunh****,1,20.12.20.,애플 공식 브랜드스토어,이거때문에서비스센타도가고 . 폰 대리점도가고억지로등록. 엘지는 대리점가서 등록해야하고폰 넣다가 뻗어서서비스센타도가고 물건받고3일만에개통 힘들게 겨우오늘 해외떠난듯요 거기서안뻗어야하,이거때문에서비스센타도가고 . 폰 대리점도가고억지로등록. 엘지는 대리점가서 등록해야하고폰 넣다가 뻗어서서비스센타도가고 물건받고3일만에개통 힘들게 겨우오늘 해외떠난듯요 거기서안뻗어야하는데ㅜ
706,dkfm****,5,21.04.24.,애플 공식 브랜드스토어,빠르게 도착했습니다 감사합니다,빠르게 도착했습니다 감사합니다
707,mjy3****,5,20.12.16.,프리스비애플프리미엄리셀러,사진이 어둡게 나왔지만 화이트 실물로보니 이뻐요!! 아직까지 문제가 없어서 다행이에요!,사진이 어둡게 나왔지만 화이트 실물로보니 이뻐요!! 아직까지 문제가 없어서 다행이에요!
708,pgze****,5,21.03.26.,애플 공식 브랜드스토어,"배송이 살짝 불안했는데, 빠르고 안전하게 잘 왔어요.색이랑 기능은 말하면 무얼합니까~ 저렴하게 잘 구매했습니다~:)","배송이 살짝 불안했는데, 빠르고 안전하게 잘 왔어요.색이랑 기능은 말하면 무얼합니까~ 저렴하게 잘 구매했습니다~:)"
709,misu****,5,20.12.12.,애플 공식 브랜드스토어,화이트 색상 재고 있어서 얼른 주문했어요~~ 배송도 하루만에 오고 실물 너무 예뻐요~~^^,화이트 색상 재고 있어서 얼른 주문했어요~~ 배송도 하루만에 오고 실물 너무 예뻐요~~^^
710,kore****,5,20.12.18.,애플 공식 브랜드스토어,배송빠르고 하자없이 받았습니다.케이스랑 액정필름은 따로 사서 붙였어요,배송빠르고 하자없이 받았습니다.케이스랑 액정필름은 따로 사서 붙였어요
